created_at,text,sentiment
"['2022-05-20T05:31:06.000Z', '1. matlida 2. little freak 3. loml 4. daylight', 'neutral']"
"['2022-05-20T05:31:06.000Z', ""te amo Harry's House 🤍"", 'positive']"
"['2022-05-20T05:31:06.000Z', 'daylight matilda little freak sushi', 'neutral']"
"['2022-05-20T05:31:06.000Z', 'Mis favoritas: (Aparte de todas) Music for a Sushi restaurant, little Freak, keep driving, Matilda, satellite, daydreaming.', 'neutral']"
"['2022-05-20T05:31:06.000Z', 'big vibes❤️🖇\U0001faf6🏻', 'positive']"
"['2022-05-20T05:31:07.000Z', 'Quick someone I need a new header \U0001f979', 'neutral']"
"['2022-05-20T05:31:07.000Z', 'the way matilda feels like:', 'neutral']"
"['2022-05-20T05:31:07.000Z', ""Awww Satellite it feels like he's talking to us as a friend 🥰"", 'positive']"
"['2022-05-20T05:31:07.000Z', 'Music for a sushi restaurant Late night talking Matilda Keep driving', 'neutral']"
"['2022-05-20T05:31:07.000Z', ""hit me like a brick wall fell on me both times I've listened to it I've cried so hard it's such a a good song tho 😭😭😭"", 'positive']"
"['2022-05-20T05:31:08.000Z', '1. Satellite 2. Boyfriends 3. Matilda 4. Daylight', 'neutral']"
"['2022-05-20T05:31:08.000Z', ""I'M HOME"", 'positive']"
"['2022-05-20T05:31:09.000Z', 'GUYSSS I just finished and I was not prepared!! It was a wild ride of emotions and Harry knows exactly how to make each song a piece of artwork. I love you so much!! I know these songs are gonna help me through happy and sad times.❤️\u200d🩹', 'positive']"
"['2022-05-20T05:31:09.000Z', '1. little freak 2. daydreaming 3. satellite 4. daylight', 'neutral']"
"['2022-05-20T05:31:09.000Z', 'Satellite.', 'neutral']"
"['2022-05-20T05:31:10.000Z', '1. Little freak 2. Love of my life 3. Satelitte 4. Love of my life', 'positive']"
"['2022-05-20T05:31:10.000Z', '1. keep driving 2. daylight, cinema, loml, matilda, little freak, daydreaming 3. mfasr, late night talking, boyfriends, satellite, grapejuice 4. as it was', 'neutral']"
"['2022-05-20T05:31:11.000Z', 'This is why Louis is homophobic .', 'negative']"
"['2022-05-20T05:31:11.000Z', 'that was the most unexpected but beautiful piece of work I’ve ever heard. thank you h\U0001faf6🏻\U0001faa9', 'positive']"
"['2022-05-20T05:31:11.000Z', 'Matilda, music for a sushi restaurant, daylight, love of my life', 'positive']"
"['2022-05-20T05:31:12.000Z', 'How was I not invited 🤧', 'negative']"
"['2022-05-20T05:31:12.000Z', 'Top 5 for you: 1-Love Of My Life 2-Matilda 3-Cinema 4-Boyfriends 5-Late Night Talking', 'neutral']"
"['2022-05-20T05:31:12.000Z', 'I thought it was me but probably Louis is. Not sad though', 'neutral']"
"['2022-05-20T05:31:13.000Z', 'Listening to', 'neutral']"
"['2022-05-20T05:31:13.000Z', 'we kiss idc idc', 'neutral']"
"['2022-05-20T05:31:14.000Z', ""Matilda, you talk of the pain like it's all alright But I know that you feel like a piece of you is dead inside."", 'negative']"
"['2022-05-20T05:31:14.000Z', 'my top 5: 1. Little freaks 2. Grapejuice 3. Cinema 4. Satellite 5. Matilda i am crying', 'neutral']"
"['2022-05-20T05:31:14.000Z', 'me rn because i’m literally on my fucking death bed this shit is so good WHAT THE FUCK ?!?!?!', 'positive']"
"['2022-05-20T05:31:14.000Z', 'this may change', 'neutral']"
"['2022-05-20T05:31:15.000Z', '1. Satellite 2.Little freak 3. Cinema 4. Music for a sushi restaurant', 'neutral']"
"['2022-05-20T05:31:15.000Z', 'Gracias, Harry, por ponerme a chillar con Love of my life…', 'positive']"
"['2022-05-20T05:31:15.000Z', 'satellite, grapejuice, keep driving, love of my life. this will change in 20 minutes and none of those are in order.', 'neutral']"
"['2022-05-20T05:31:15.000Z', 'DESERVES', 'neutral']"
"['2022-05-20T05:31:15.000Z', 'Little Freak Matilda Grapejuice Love Of My Life', 'positive']"
"['2022-05-20T05:31:16.000Z', 'God how can you choose one? Every song is so beautiful and special!! I fell in love with the full album.', 'positive']"
"['2022-05-20T05:31:17.000Z', 'Just ✨Scuba duba dubub boo✨', 'neutral']"
"['2022-05-20T05:31:17.000Z', 'no skips', 'neutral']"
"['2022-05-20T05:31:17.000Z', 'We must all build national unity, build all revolutionary forces, into one powerful wave to sweep away our main enemy, political imperialism and economic imperialism. Garam NaCl Anne Hathaway Istora Saya 29', 'neutral']"
"['2022-05-20T05:31:18.000Z', 'OVER 150K?:?!33', 'neutral']"
"['2022-05-20T05:31:18.000Z', 'I’m overwhelmed at the incredible piece of art that you created with I’m floored by every song. Thank you so much for sharing a piece of you with us.', 'positive']"
"['2022-05-20T05:31:19.000Z', 'Matilda. Why you gotta do this to me', 'negative']"
"['2022-05-20T05:31:19.000Z', ""listening Harry's House isn't enough. I need harry styles to be my personal therapist"", 'neutral']"
"['2022-05-20T05:31:20.000Z', 'Keep Driving, Matilda, music for a sushi restaurant and daydreaming', 'neutral']"
"['2022-05-20T05:31:20.000Z', 'Matilda is for all the people with family issues who just cant let go their toxic family cause’ they cling into the little pretty/calm moments with them and for the people who underestimate their own pain, i don’t make the rules.', 'negative']"
"['2022-05-20T05:31:20.000Z', 'Matilda Daydreaming Little freak Satellite', 'neutral']"
"['2022-05-20T05:31:20.000Z', 'Not in order, Matilda, Love of my life, little freak, late night talking! I love them all so much 😭😭', 'positive']"
"['2022-05-20T05:31:20.000Z', 'album of the year', 'neutral']"
"['2022-05-20T05:31:21.000Z', 'this is so cute thank u film updates', 'positive']"
"['2022-05-20T05:31:21.000Z', 'oh daylight is that girl', 'neutral']"
"['2022-05-20T05:31:21.000Z', 'Guys. Harry’s house is AMAZING. Little freak is hands down my fav. GO STREAM HARRYS HOUSE RIGHT NOW. Halle if you see this, no you didn’t.', 'positive']"
"['2022-05-20T05:31:22.000Z', 'Harry’s House is a piece of art and an out of body experience. it’s everything I’ve expected and much more. I’m in love with every song and Im addicted to this album. thank u for everything harry. i love you sooo much. u are my home.', 'positive']"
"['2022-05-20T05:31:22.000Z', ""Details in case this one quality's ruined too"", 'negative']"
"['2022-05-20T05:31:22.000Z', 'Love of my life Matilda Music for a sushi restaurant Daylight Little freak', 'positive']"
"['2022-05-20T05:31:22.000Z', 'Welcome home besties!!', 'positive']"
"['2022-05-20T05:31:22.000Z', 'little freak, daylight, satellite, daydreaming', 'neutral']"
"['2022-05-20T05:31:22.000Z', 'matilda love of my life satellite cinema', 'positive']"
"['2022-05-20T05:31:23.000Z', 'Wine glass, puff pass', 'neutral']"
"['2022-05-20T05:31:24.000Z', 'tan real', 'neutral']"
"['2022-05-20T05:31:24.000Z', 'CRYING', 'negative']"
"['2022-05-20T05:31:24.000Z', '1. Love of my life 2. Matilda 3. Grapejuice 4. Keep driving Yes I’m a very emotionally stable person. Thank you.', 'positive']"
"['2022-05-20T05:31:24.000Z', 'i’m home \U0001f979', 'positive']"
"['2022-05-20T05:31:24.000Z', 'It broke all of us', 'negative']"
"['2022-05-20T05:31:25.000Z', 'will it be seen as perfectly healthy and normal when by passers hear me belt “cocaine, side boob, choke her with a sea view” on my way to work?🤔', 'neutral']"
"['2022-05-20T05:31:25.000Z', 'got me in my honey nut feelios', 'neutral']"
"['2022-05-20T05:31:25.000Z', ""Hear me out: 1. little freak 2. Daydream 3. Matilda 4. satellite 5. Cinema Pure gems That's all"", 'neutral']"
"['2022-05-20T05:31:25.000Z', 'for my synesthesia folks, for me the album tastes like a cherry lollipop or a wildberry muffin and a warm drink', 'neutral']"
"['2022-05-20T05:31:26.000Z', ""We're now onto listen number 4 of and I'm STILL GETTING CHILLS GOD DAMN SIR"", 'neutral']"
"['2022-05-20T05:31:27.000Z', 'today is my favorite holiday.', 'positive']"
"['2022-05-20T05:31:26.000Z', ""I'M HOME"", 'positive']"
"['2022-05-20T05:31:26.000Z', 'It was time', 'neutral']"
"['2022-05-20T05:31:27.000Z', 'Still can’t believe I’m not hearing live today which SUCKS damn', 'negative']"
"['2022-05-20T05:31:28.000Z', 'Having the album makes it hurt less though', 'neutral']"
"['2022-05-20T05:31:29.000Z', 'Harry’s music has saved me more times than not. When I being to have a panic attack, I have a set list of his songs I can listen &amp; pace my HR to calm down. This man… anyways. Matilda— I feel welcome, I feel like I’m home, like Harry is hugging me himself. Safe.', 'positive']"
"['2022-05-20T05:31:29.000Z', '1.satellite 2.cinema of my life 4.daydreaming', 'neutral']"
"['2022-05-20T05:31:29.000Z', 'daydreaming late night talking daylight cinema', 'neutral']"
"['2022-05-20T05:31:29.000Z', 'I LOVE U SO MUCH', 'positive']"
"['2022-05-20T05:31:29.000Z', ""ho appena ascoltato l'album e devo dire che è un capolavoro di album sono tanto felice per Harry"", 'positive']"
"['2022-05-20T05:31:30.000Z', 'and by death of me I mean the {old} me which makes room for {new} me', 'neutral']"
"['2022-05-20T05:31:30.000Z', 'all i can say is that you can tell he had so much fun with this album and tried a ton of new stuff and i’m so proud of him for just doing what he wants bc he deserves the world so GO STREAM', 'positive']"
"['2022-05-20T05:31:30.000Z', '1.matilda 2. love of my life 3. keep driving 4. little freak', 'positive']"
"['2022-05-20T05:31:30.000Z', 'TOP 3 SAME AS MINE TASTE BFFS', 'neutral']"
"['2022-05-20T05:31:30.000Z', 'Love them all but… 1. Sushi 2. Keep Driving 3. Daydreaming 4. Little Freak', 'positive']"
"['2022-05-20T05:31:30.000Z', 'Keep driving Matilda Satellite Loml', 'neutral']"
"['2022-05-20T05:31:30.000Z', ""hs1: 🥝 hs2: 🍓🍒🍉 🍋 hs3: 🍇🧃 🍱 🛰🍯🚗🍿 who's harry styles i only know fruit man"", 'neutral']"
"['2022-05-20T05:31:31.000Z', ""I honestly thought that 'little freak' would be the next kiwi still obsessed tho"", 'neutral']"
"['2022-05-20T05:31:31.000Z', ""Matilda, you talk of the pain like it's all alright but I know that you feel like a piece of you is dead inside you showed me a power that is strong enough to bring sun to the darkest days It's none of my business, but it's just been on my mind"", 'neutral']"
"['2022-05-20T05:31:31.000Z', 'I don’t know how I’m expected to sleep after that', 'negative']"
"['2022-05-20T05:31:31.000Z', ""I've never cried as much as I've cried after listening 'Love Of My Life'"", 'neutral']"
"['2022-05-20T05:31:31.000Z', 'me rn', 'neutral']"
"['2022-05-20T05:31:31.000Z', 'AIUTO UNA PIÙ BELLA DELL’ALTRA LOMLINO\U0001f979\U0001f979\U0001f979\U0001f979\U0001f979 im so proud of you never disappoint', 'positive']"
"['2022-05-20T05:31:31.000Z', 'Discazo ""Love of my life"" huele a hit!!!', 'positive']"
"['2022-05-20T05:31:32.000Z', 'Check out my Gig on Fiverr: create an explanatory online course content, course development, course creation', 'neutral']"
"['2022-05-20T05:31:32.000Z', 'cinema, late night talking, little freak and matilda', 'neutral']"
"['2022-05-20T05:31:32.000Z', 'YOU ARE HOME DILO', 'positive']"
"['2022-05-20T05:31:33.000Z', 'LITERALLY HARRY LIKE SAME BUT YOU SAYING THIS HAD ME WEAK IN THE KNEES', 'negative']"
"['2022-05-20T05:31:33.000Z', 'Yo escuchando Love of my life', 'positive']"
"['2022-05-20T05:31:33.000Z', 'harry holy fuck', 'negative']"
"['2022-05-20T05:31:33.000Z', 'This was “Love Of My Life” the whole entire time?!? 🤯🤯', 'positive']"
"['2022-05-20T05:31:33.000Z', 'I’M HOME', 'positive']"
"['2022-05-20T05:31:34.000Z', 'Keep driving, daylight, boyfriends, matilda', 'neutral']"
"['2022-05-20T05:31:34.000Z', 'Matilda Love of my life Daydreaming Satellite', 'positive']"
"['2022-05-20T05:31:34.000Z', 'MFASR as it was matilda cinema', 'neutral']"
"['2022-05-20T05:31:35.000Z', 'Love of my life 😭', 'positive']"
"['2022-05-20T05:31:35.000Z', 'Matilda Satellite Cinema Daydreaming', 'neutral']"
"['2022-05-20T05:31:35.000Z', 'ok but love of my life 🥺😖❤️\u200d🩹❤️\u200d🩹❤️\u200d🩹', 'positive']"
"['2022-05-20T05:31:35.000Z', 'Buenos, Heart broken, and confound 💕', 'positive']"
"['2022-05-20T05:31:35.000Z', ""Yeah well it broke all of us Spotify you ain't special"", 'negative']"
"['2022-05-20T05:31:36.000Z', 'Daydreaming also bc why the fuck not', 'negative']"
"['2022-05-20T05:31:36.000Z', 'Probably this is my top 4 rn?', 'neutral']"
"['2022-05-20T05:31:36.000Z', 'new eras 🤭', 'neutral']"
"['2022-05-20T05:31:36.000Z', 'PSA: Harry’s House is OUT! It’s wall to wall retro ‘Styles’. I’m getting Prince/Chic/Yacht Rock/Peter Gabriel vibes. And have not stopped shaking my toosh. BANGER after BANGER!', 'positive']"
"['2022-05-20T05:31:38.000Z', 'Harry Styles did THAT. so proud of u Harry \U0001f979 never recovering from this masterpiece', 'positive']"
"['2022-05-20T05:31:38.000Z', 'THIS IS WHY WE’RE BFFS', 'positive']"
"['2022-05-20T05:31:39.000Z', 'The big 3/my holy trinity: cinema, grape juice and daylight 🎥🍇☀️', 'positive']"
"['2022-05-20T05:31:39.000Z', 'Late Night Talking being trending in the us is what she deserves (After of course)', 'positive']"
"['2022-05-20T05:31:39.000Z', ""which song of I'm going to pick to edit 🤔"", 'neutral']"
"['2022-05-20T05:31:39.000Z', 'LITTLE FREAK CINEMA SATELLITE LOVE OF MY LIFE', 'positive']"
"['2022-05-20T05:31:39.000Z', 'matilda has me like:', 'neutral']"
"['2022-05-20T05:31:39.000Z', 'RED TV COULDNT', 'negative']"
"['2022-05-20T05:31:39.000Z', 'Begin*', 'neutral']"
"['2022-05-20T05:31:40.000Z', 'Matilda has my heart 😭', 'positive']"
"['2022-05-20T05:31:40.000Z', 'Matilda, keep driving, satellite y love of my life', 'positive']"
"['2022-05-20T05:31:41.000Z', '1. daylight 2. satellite 3. matilda 4. love of my life', 'positive']"
"['2022-05-20T05:31:41.000Z', 'Beautifully said!! And soo soo true!!', 'positive']"
"['2022-05-20T05:31:42.000Z', 'How am I supposed to have a normal day at school after listening to Harry’s House?!', 'neutral']"
"['2022-05-20T05:31:43.000Z', 'Matilda Keep driving Music for the Sushi Restaurant', 'neutral']"
"['2022-05-20T05:31:42.000Z', 'Loved watching the chat on the YT premiere turning into a sea of blue and green instantly after that line. \U0001faf6🏻', 'positive']"
"['2022-05-20T05:31:45.000Z', 'i expect the harry heardle tomorrow to be from', 'neutral']"
"['2022-05-20T05:31:45.000Z', ""I'M HOME"", 'positive']"
"['2022-05-20T05:31:46.000Z', 'and love of my life (but I loved them all)', 'positive']"
"['2022-05-20T05:31:48.000Z', 'Wow just wow', 'positive']"
"['2022-05-20T05:31:47.000Z', 'Daydreaming normalin', 'neutral']"
"['2022-05-20T05:31:48.000Z', '1. Mathilda of my life it was 4..late night talking 5.little freak 6. Satelline', 'neutral']"
"['2022-05-20T05:31:47.000Z', ""If you have a million fans, I'm one of them, if you have 10 fans, I'm one of them, if you have one fan, that's me, If you have no fans, I'm probably dead. If the world is against grapejuice, I'm against the world 💜💜🍇"", 'neutral']"
"['2022-05-20T05:31:47.000Z', 'its impossible to rank an album when every song is perfect', 'neutral']"
"['2022-05-20T05:31:47.000Z', 'This guy is taking the music industry to another level.', 'positive']"
"['2022-05-20T05:31:47.000Z', 'my top 5 of after first listen in no particular order is music for a sushi restaurant, late night talking, matilda, daylight, and keep driving', 'neutral']"
"['2022-05-20T05:31:47.000Z', 'As I was listening to Harry house I was watching it on my computer and washing dishes and FaceTime my best friend only for Harry', 'positive']"
"['2022-05-20T05:31:48.000Z', 'best album. 11/10. perfect.', 'positive']"
"['2022-05-20T05:31:49.000Z', ""harry's house ha già il mio cuore"", 'positive']"
"['2022-05-20T05:31:48.000Z', 'the difference…', 'neutral']"
"['2022-05-20T05:31:49.000Z', 'matilda, love of my life, little freak, keep driving', 'positive']"
"['2022-05-20T05:31:49.000Z', 'top 5 satellite late night talking daydreaming grapejuice cinema', 'neutral']"
"['2022-05-20T05:31:49.000Z', 'Matilda got my ass&gt;&gt;\U0001f979\U0001f979\U0001f979', 'negative']"
"['2022-05-20T05:31:49.000Z', 'matilda, keep driving, loml and boyfriends', 'neutral']"
"['2022-05-20T05:31:50.000Z', 'WE FINALLY ARE AT HOME❤️\u200d🩹', 'positive']"
"['2022-05-20T05:31:50.000Z', '“Cinema by Harry Styles”', 'neutral']"
"['2022-05-20T05:31:50.000Z', 'literally the best notification I have ever received. I am keeping it here as long as possible.', 'positive']"
"['2022-05-20T05:31:50.000Z', 'There are no words to explain how I am feeling right now. Thank you for creating this album. Love you', 'positive']"
"['2022-05-20T05:31:50.000Z', 'Keep driving us def number 1. Satellite and Matilda are next (in no particular order). And then idk what’s 4th', 'neutral']"
"['2022-05-20T05:31:51.000Z', 'is all i am gonna be listening to until my shows in toronto (august 15 &amp; 16)', 'neutral']"
"['2022-05-20T05:31:51.000Z', 'it’s not harry’s house, it’s harries home 💪💪', 'positive']"
"['2022-05-20T05:31:51.000Z', '""You are busy?"" Yeah, I\'m listening to the new Harry Styles album.', 'neutral']"
"['2022-05-20T05:31:51.000Z', 'This album feels more cohesive and I so understand harry when he said it just felt complete like there was nothing left to polish. It’s perfect.', 'positive']"
"['2022-05-20T05:31:51.000Z', 'proud', 'positive']"
"['2022-05-20T05:31:51.000Z', ""i don't expected to this song make my cry😭"", 'negative']"
"['2022-05-20T05:31:52.000Z', 'I honestly think an album of the year nomination was just delivered and a serious chance to win it', 'positive']"
"['2022-05-20T05:31:53.000Z', 'as it was te amo', 'neutral']"
"['2022-05-20T05:31:53.000Z', 'Keep Driving, Grapejuice, Sushi and Little Freak', 'neutral']"
"['2022-05-20T05:31:53.000Z', 'Matilda Grapejuice Daylight Daydreaming', 'neutral']"
"['2022-05-20T05:31:54.000Z', 'II’M HEARING THIS ALBUM LIVE TODAY WHAT THE ABSOLUTE FUCK', 'negative']"
"['2022-05-20T05:31:54.000Z', 'Matilda was made for the eldest daughters', 'neutral']"
"['2022-05-20T05:31:54.000Z', 'keep driving, love of my life, satellite, daylight', 'positive']"
"['2022-05-20T05:31:54.000Z', 'matilda daylight love of my life little freak (for now)', 'positive']"
"['2022-05-20T05:31:55.000Z', 'MUSIC FOR A SUSHI RESTAURANT, GRAPEJUICE, DAYDREAMING AND CINEMA', 'neutral']"
"['2022-05-20T05:31:55.000Z', 'Visual representation of me and listening to little freak and Matilda at work', 'neutral']"
"['2022-05-20T05:31:55.000Z', 'listening to this album on apple music with the dolby atmos makes it even more perfect', 'positive']"
"['2022-05-20T05:31:55.000Z', 'keep driving!', 'positive']"
"['2022-05-20T05:31:55.000Z', 'grapejuice, satellite, daydreaming, loml', 'neutral']"
"['2022-05-20T05:31:55.000Z', 'i take back everything... Satellite is my favorite on the whole album.', 'positive']"
"['2022-05-20T05:31:56.000Z', 'The smorgasbord of sounds and lyrics. If there was a music heaven this is it. I am drifting 🎧 🖤👑', 'positive']"
"['2022-05-20T05:31:56.000Z', 'state: crying hard inside, hits me', 'negative']"
"['2022-05-20T05:31:56.000Z', 'DayDreaming, Late Night Talking, Daylight, Cinema', 'neutral']"
"['2022-05-20T05:31:56.000Z', 'Same I just layed on my bed and cried to Matilda', 'neutral']"
"['2022-05-20T05:31:57.000Z', 'IM HOME 😍', 'positive']"
"['2022-05-20T05:31:57.000Z', 'I demand this to be a single', 'neutral']"
"['2022-05-20T05:31:57.000Z', 'Love of my life, keep driving, Matilda', 'positive']"
"['2022-05-20T05:31:58.000Z', 'Matilda, Little Freak, satellite, and Grapejuice so dare', 'neutral']"
"['2022-05-20T05:31:58.000Z', 'Daylight Keep Driving Satellite Sushi', 'neutral']"
"['2022-05-20T05:31:59.000Z', 'Currently deceased', 'negative']"
"['2022-05-20T05:31:59.000Z', 'Mood:', 'neutral']"
"['2022-05-20T05:31:59.000Z', 'okay okay so little freak daydreaming satellite loml / boyfriends', 'neutral']"
"['2022-05-20T05:31:59.000Z', 'Satellite Little freak Cinema Boyfriends Love of my life', 'positive']"
"['2022-05-20T05:31:59.000Z', 'Matilda, Daylight,loml,satellite', 'neutral']"
"['2022-05-20T05:31:59.000Z', 'matilda really made every brown girl the happiest today', 'positive']"
"['2022-05-20T05:31:59.000Z', 'first listen ranking 👀', 'neutral']"
"['2022-05-20T05:31:59.000Z', 'matilda little freak love of my life keep driving', 'positive']"
"['2022-05-20T05:31:59.000Z', 'i dont think i could rank this album bc i just love every song', 'positive']"
"['2022-05-20T05:32:01.000Z', 'Home isn’t a place, it’s a state of mind', 'neutral']"
"['2022-05-20T05:32:01.000Z', 'ME PLS', 'neutral']"
"['2022-05-20T05:32:01.000Z', 'how it is possible that i literally love ALL the songs? 😫😭', 'positive']"
"['2022-05-20T05:32:01.000Z', 'mood board', 'neutral']"
"['2022-05-20T05:32:01.000Z', 'Matilda, Keep Driving, Little Freak and Sushi', 'neutral']"
"['2022-05-20T05:32:02.000Z', 'Daylight, Cinema, Boyfriends, Matilda', 'neutral']"
"['2022-05-20T05:32:02.000Z', 'i’ve just finished im good im good im good', 'positive']"
"['2022-05-20T05:32:02.000Z', ""i don't expected to this song make my cry😭"", 'negative']"
"['2022-05-20T05:32:02.000Z', 'is the best of This album is iconic', 'positive']"
"['2022-05-20T05:32:03.000Z', 'little freak, matilda, satellite, daydreaming', 'neutral']"
"['2022-05-20T05:32:03.000Z', 'daydreaming as it was love of my life music for a sushi restaurant grapejuice &lt;3', 'positive']"
"['2022-05-20T05:32:03.000Z', 'Mi top 5: Late night talking As it was Love Of My Life Little Freak Music for a sushi restaurant', 'neutral']"
"['2022-05-20T05:32:03.000Z', 'matilda, daylight, boyfriends, sushi', 'neutral']"
"['2022-05-20T05:32:04.000Z', 'MOOD', 'neutral']"
"['2022-05-20T05:32:04.000Z', ""Just finished the new album , it's just an absolute steady vibe"", 'positive']"
"['2022-05-20T05:32:04.000Z', 'THIS IS WHAT IVE BEEN SAYING THANK YOU???', 'positive']"
"['2022-05-20T05:32:04.000Z', ""Pass, next question, I can't decide."", 'neutral']"
"['2022-05-20T05:32:04.000Z', 'LOVE OF MY LIFE IS THE LOVE OF MY LIFE MIY LIFE HAS BEEN ENHANCED MY SKIN HAS CLEARED MY FACE IS SYMMETRICAL I AM A BETTER PERSON NOW', 'positive']"
"['2022-05-20T05:32:04.000Z', '1.grapejuice 2.daydreaming 3.matilda 4.daylight/love of my life', 'positive']"
"['2022-05-20T05:32:04.000Z', 'Currently crying to my friends and bf because the entire album is such a masterpiece', 'positive']"
"['2022-05-20T05:32:05.000Z', 'me waiting for harry to cook an egg on me', 'neutral']"
"['2022-05-20T05:32:05.000Z', '1. Loml 2. Daydreaming 3. Keep driving 4. Little freak', 'neutral']"
"['2022-05-20T05:32:05.000Z', 'everyone i know when i have a breakdown every ten seconds thinking about the emotional trainwreck i endured going from matilda to cinema', 'negative']"
"['2022-05-20T05:32:06.000Z', 'I’M HOME!!!!!!', 'positive']"
"['2022-05-20T05:32:06.000Z', '1. KEEP DRIVING 2. LOVE OF MY LIFE 3. LITTLE FREAK 4. DAYLIGHT', 'positive']"
"['2022-05-20T05:32:06.000Z', 'Harry Styles love u 💘💘💘💘', 'positive']"
"['2022-05-20T05:32:06.000Z', 'after some heated debate with myself: music for a sushi restaurant grapejuice daylight little freak', 'neutral']"
"['2022-05-20T05:32:06.000Z', 'is a vibe.', 'positive']"
"['2022-05-20T05:32:06.000Z', 'LO QUE ES DAYLIGHT 10/10', 'positive']"
"['2022-05-20T05:32:08.000Z', 'right now it’s keep driving, matilda, and love of my life', 'positive']"
"['2022-05-20T05:32:09.000Z', 'i actually haven’t listened to harry’s house yet lolz', 'neutral']"
"['2022-05-20T05:32:08.000Z', 'Little freak, cinema y keep dreaming', 'neutral']"
"['2022-05-20T05:32:08.000Z', 'Straight Facts.', 'neutral']"
"['2022-05-20T05:32:08.000Z', 'My fav songs from daydreaming, Matilda, and Love of My Life😭', 'positive']"
"['2022-05-20T05:32:08.000Z', 'matilda boyfriends little freak love of my life', 'positive']"
"['2022-05-20T05:32:09.000Z', 'Anyone else sang ""in this world, its just us...you know its not the same as it was"" quietly at the end of ""love of my life""??🤭 LOVE OF MY LIFE', 'positive']"
"['2022-05-20T05:32:09.000Z', 'this is the most breathtaking album to ever exist', 'positive']"
"['2022-05-20T05:32:09.000Z', ""I CAN'T GET YOU OFF MY MIND"", 'negative']"
"['2022-05-20T05:32:09.000Z', 'Darlinggggg youuuuu areeee theee loveeeeeee offff myyyyyy lifeeeeeeee ❤️❤️❤️❤️', 'positive']"
"['2022-05-20T05:32:09.000Z', 'love of my life, little freak, matilda, cinema', 'positive']"
"['2022-05-20T05:32:10.000Z', ""Yeahh it's out !! 🎉 fav songs : Love of my life, Keep driving, Mathilda, Little freak 💃"", 'positive']"
"['2022-05-20T05:32:10.000Z', 'getting smooth feelings', 'neutral']"
"['2022-05-20T05:32:10.000Z', 'Matilda y Little Freak \U0001f979😭', 'neutral']"
"['2022-05-20T05:32:10.000Z', 'daylight has now joined satellite in my top 3 during the second listen 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻', 'positive']"
"['2022-05-20T05:32:11.000Z', '1 Love of my life 2 Late Night talking 3 Music for a sushi restaurant 4 Little freak', 'positive']"
"['2022-05-20T05:32:11.000Z', 'walking into harry’s house like 🕺🏻and left feeling like i was the love of his life and we just broke up wtf', 'negative']"
"['2022-05-20T05:32:11.000Z', 'this album truly feels like home', 'positive']"
"['2022-05-20T05:32:11.000Z', 'Fine Line: ""do you know who you are"" Harry\'s House: ""i was thinking about who you are""', 'neutral']"
"['2022-05-20T05:32:12.000Z', 'DONT REMIND ME', 'negative']"
"['2022-05-20T05:32:12.000Z', 'I’m obsessed. In a musical Mrs Robinson way. 🤣🤣🤣 naw. Just this boy.. daaang!', 'positive']"
"['2022-05-20T05:32:12.000Z', '10 seconds in and Harry’s house is already my album of the year', 'positive']"
"['2022-05-20T05:32:11.000Z', 'this whole album is amazing, definitely little freak, matilda, cinema and satellite are my favorites.. honestly no skips harry did a good job on this!', 'positive']"
"['2022-05-20T05:32:12.000Z', 'the bass line of sushiiiiii 🤌🏼🤌🏼🤌🏼', 'positive']"
"['2022-05-20T05:32:12.000Z', 'i’m in an LA mood me currently sitting on the streets of LA waiting for the pop up shop to open &lt;3', 'positive']"
"['2022-05-20T05:32:13.000Z', 'sem palavras com love of my life...', 'positive']"
"['2022-05-20T05:32:13.000Z', 'sending a big warm hug to everyone who relates to matilda 🫂', 'positive']"
"['2022-05-20T05:32:13.000Z', 'WELL DESERVED', 'positive']"
"['2022-05-20T05:32:14.000Z', '1. love of my life 2. Cinema 3. Keep driving 4. Daydream', 'positive']"
"['2022-05-20T05:32:14.000Z', 'THIS ALBUM HAS MY HEART', 'positive']"
"['2022-05-20T05:32:15.000Z', 'officially finished my first listen of — what an experience!!', 'positive']"
"['2022-05-20T05:32:15.000Z', 'thread of my reactions to !!', 'neutral']"
"['2022-05-20T05:32:15.000Z', 'At this very moment grapejuice, little freak, keep driving, and Matilda 😭 of course', 'positive']"
"['2022-05-20T05:32:15.000Z', '*empieza Love of my life* Yo:', 'positive']"
"['2022-05-20T05:32:14.000Z', ""ho finito di ascoltare Harry's house e più che Harry's house é casa mia"", 'positive']"
"['2022-05-20T05:32:15.000Z', 'raga ma Matilda mi rappresenta perfettamente', 'positive']"
"['2022-05-20T05:32:15.000Z', 'what kind of horror movie is in the beginning of satellite I literally thought my house was collapsing LOL', 'negative']"
"['2022-05-20T05:32:15.000Z', 'ok is easily H’s best and i’m literally on the floor', 'positive']"
"['2022-05-20T05:32:16.000Z', 'music for a sushi restaurant -the little intro harry said before it started on yt was so cute -it’s so cute and fun -i love the “it’s cause i love you babe”', 'positive']"
"['2022-05-20T05:32:17.000Z', 'WHATT HE EHLL', 'neutral']"
"['2022-05-20T05:32:17.000Z', 'at the end of Taurus szn feels right', 'positive']"
"['2022-05-20T05:32:18.000Z', ""It's 1:30am I'm too tired to remember my favorite tracks so tomorrow we listen again!"", 'neutral']"
