created_at,text,emotion
2022-05-20T05:40:30.000Z,I’m crying,joy
2022-05-20T05:40:31.000Z,my expectation for 'little freak' vs reality,fear
2022-05-20T05:40:33.000Z,"satellite, daylight and daydreaming",joy
2022-05-20T05:40:33.000Z,home from work so i can finally listen to,fear
2022-05-20T05:40:33.000Z,"COCAINE, SIDE BOOB. CHOCKE HER WITH A SEA VIEW OKAAAYYYYYYY YAAASSS",joy
2022-05-20T05:40:33.000Z,"so, for those who are in love, i just made a beautiful message out of song in his new album 🥺💗",joy
2022-05-20T05:40:35.000Z,I love the album so much it is literally life changing 🥹,joy
2022-05-20T05:40:35.000Z,"THERES JUST NO GETTING THROOOUUUUGH, WITHOUT YOUUUUUU, A BOTTLE OF ROOOUUUUGE",joy
2022-05-20T05:40:36.000Z,That outro for 'Cinema' is nice and long. Gonna be interesting to sing THAT one live with Harry if he performs it during .,joy
2022-05-20T05:40:36.000Z,MATILDA. It’s so emotional and honest and open and so relatable and is a reminder to continue on and be hopeful and no matter what’s happened in the past or how hard life gets there will be something in the future that will make all the pain worth it for the outcome,fear
2022-05-20T05:40:36.000Z,Just awake at 1:40am crying at,joy
2022-05-20T05:40:36.000Z,But also ….,joy
2022-05-20T05:40:37.000Z,HELP,surpise
2022-05-20T05:40:37.000Z,so true,joy
2022-05-20T05:40:38.000Z,sweet creature intro sounding like a ‘7th heaven song’ 🤝 matilda intro sounding like a ‘this is us’ song,surpise
2022-05-20T05:40:38.000Z,I'M HOME,sadness
2022-05-20T05:40:38.000Z,Happy Release Day 🏡,joy
2022-05-20T05:40:38.000Z,I‘M HOME,sadness
2022-05-20T05:40:39.000Z,1. Loml 2. Matilda 3. Satellite 4. Little freak 5. Daylight After listening to it 2 times,joy
2022-05-20T05:40:39.000Z,Daylight Keep Driving Satellite,fear
2022-05-20T05:40:40.000Z,little freak late night talking matilda,sadness
2022-05-20T05:40:40.000Z,What’s your favorite Harry’s House song and why is it Cinema?,joy
2022-05-20T05:40:41.000Z,"Baby, you were the love of my life 🫶🏻",joy
2022-05-20T05:40:41.000Z,Harry why you gotta do me like this,fear
2022-05-20T05:40:41.000Z,1. Daylight 2. Little Freak 3. Late Night Talking 4. Matilda… for now,sadness
2022-05-20T05:40:42.000Z,i’m in orbit all the way around you,joy
2022-05-20T05:40:42.000Z,STOP JESUS PLS,joy
2022-05-20T05:40:43.000Z,Top 5: Little freak Love Of My Life Keep driving Satellite Daylight 🫶🏼,fear
2022-05-20T05:40:44.000Z,"matilda, little freak and love of my life",joy
2022-05-20T05:40:44.000Z,HARRYS HOUSE IS THE ALBUM OF THE YEAR !!!!!!!!!,fear
2022-05-20T05:40:44.000Z,“You don’t have to be sorry for leaving and growing up”,sadness
2022-05-20T05:40:44.000Z,no words just pain,anger
2022-05-20T05:40:46.000Z,I'M HOME,sadness
2022-05-20T05:40:46.000Z,JUST LISTENTED TO LOVE OF MY LIFE AND OMFG THAT SHIT IS EARGASMIC,joy
2022-05-20T05:40:46.000Z,THESE ARE LITERALLY ME 🤲🏻,joy
2022-05-20T05:40:48.000Z,LOVE OF MY LIFE,joy
2022-05-20T05:40:49.000Z,"favs so far are daydreaming, boyfriends, music for a sushi restaurant, and satellite 🫠🤍",fear
2022-05-20T05:40:49.000Z,"keep driving, little freak, boyfriends, love of my life",fear
2022-05-20T05:40:50.000Z,music for a sushi restaurant e keep driving,fear
2022-05-20T05:40:51.000Z,Little Freak,joy
2022-05-20T05:40:50.000Z,Still listening but cinema and Matilda so far are those girls,surpise
2022-05-20T05:40:51.000Z,VIK DO YOU LOVE THE ALBUM?,joy
2022-05-20T05:40:51.000Z,Harry fans currently be like:,fear
2022-05-20T05:40:52.000Z,THE BACKGROUND VOCALS IN CINEMA,joy
2022-05-20T05:40:52.000Z,Matilda Cinema Music For A Sushi Restaurant Daydreaming As It Was,joy
2022-05-20T05:40:52.000Z,"Sto ascoltando ora l’album devo dire che a differenza degli altri mi manda in confusione, perché ogni canzone ha un sound particolare e diverso, ma comunque lo sto amando alla follia sempre di più",joy
2022-05-20T05:40:52.000Z,LOVE ME LIKE TOU PAID ME,joy
2022-05-20T05:40:53.000Z,I actually need to hear this entire album live like oh my GOD,surpise
2022-05-20T05:40:52.000Z,Just gonna leave this here🤔😝,joy
2022-05-20T05:40:52.000Z,"grapejuice, little freak, as it was, late night talking, and love of my life",joy
2022-05-20T05:40:53.000Z,Harry the 🐐,fear
2022-05-20T05:40:53.000Z,matilda got me sobbing,sadness
2022-05-20T05:40:54.000Z,"keep driving, little freak and daydreaming ITS TOO HARD TO CHOOSE ONE",anger
2022-05-20T05:40:54.000Z,The album has me going from 😭✌🏼to 💃🏻🤪,fear
2022-05-20T05:40:54.000Z,"my top 4: 1. satellite, Matilda, little freak, daylight 2. as it was, keep driving, love of my life 3. grapejuice, sushi , LNT 4. daydreaming, boyfriends, cinema",fear
2022-05-20T05:40:54.000Z,"Sitting in the garden, I'm a couple glasses in I was tryna count up all the places we'vе been You're always there, so don't ovеrthink I'm so over whites and pinks",fear
2022-05-20T05:40:54.000Z,Matilda Boyfriends Little Freak,joy
2022-05-20T05:40:55.000Z,boyfriends little freak love of my life,joy
2022-05-20T05:40:55.000Z,Keep Driving might be my Summer 2022 anthem 🤍,joy
2022-05-20T05:40:55.000Z,top 5 matilda little freak satellite love of my life daylight,joy
2022-05-20T05:40:56.000Z,I love you for real. out now!,joy
2022-05-20T05:40:58.000Z,🧨💄 The moment he put me on fire ♨️ 🌶️,sadness
2022-05-20T05:41:00.000Z,🚨 PROUD OF WHO??,joy
2022-05-20T05:41:02.000Z,"I’ve listened to Love Of My Life like 10 times already, obsessed. Harry has done it again.",fear
2022-05-20T05:41:02.000Z,petizione per i testi in grazie?,anger
2022-05-20T05:41:02.000Z,"matilda, satellite, late night talking and daylight",sadness
2022-05-20T05:41:03.000Z,"late night talking, love of my life, satellite y daydreaming CREO",joy
2022-05-20T05:41:03.000Z,"Digging the inside of your house even more than the outside H. is a masterpiece. Thanks for the invitation, Mr Dimples. You did good, Sir. 🏡📿🍋 Gotta say I'm not leaving anytime soon.",surpise
2022-05-20T05:41:03.000Z,Current mood😩💗,joy
2022-05-20T05:41:03.000Z,little fruit man really wrote an album about crying whoring and doing drūgs,surpise
2022-05-20T05:41:03.000Z,i have work tomorrow too but still Priorities,fear
2022-05-20T05:41:03.000Z,Bro this album has me sobbing at the mere thought of Harry suffering a red wine hangover 😖💔 He doesn’t deserve it give me the headache and diarrhea instead 🙏😭,fear
2022-05-20T05:41:03.000Z,My top 5 songs 1. Love Of My Life 2. Keep Driving 3. Cinema 4. Matilda 5. Satellite,fear
2022-05-20T05:41:04.000Z,GRAPEJUICE BFS LOML LATE NIGHT TALKING,sadness
2022-05-20T05:41:05.000Z,"“Matilda, you talk of the pain like it’s all alright But i know that you feel like a piece of you’s dead inside”",joy
2022-05-20T05:41:05.000Z,(🌻⭐️) LATE NIGHT TALKING ME SALVO DE LAS DROGASSSSSS,sadness
2022-05-20T05:41:05.000Z,That was so powerful how am I gonna recover from this.,surpise
2022-05-20T05:41:05.000Z,Matilda Boyfriends As it was Cinema Daydreaming Love on my life Late Night talking Little freak Satellite Keep driving Grapejuice Music for a sushi restaurant Daylight ❤️‍🩹❤️‍🩹❤️‍🩹,fear
2022-05-20T05:41:05.000Z,"Ahhh! Its amazing!! My favorites so far are , , and 💖💖💖 honorary medal to for making me sob 😭💕",sadness
2022-05-20T05:41:05.000Z,"equis, toca hacerle stream a en spotify",joy
2022-05-20T05:41:07.000Z,"Matilda, little freak and boyfriends is def my top 3 songs 💯💯❤️❤️",surpise
2022-05-20T05:41:07.000Z,SAME,joy
2022-05-20T05:41:07.000Z,out now!! OMGGGGG DON’T TALK TO ME I’M CRYINGGGG😭,joy
2022-05-20T05:41:07.000Z,Is so good omg,joy
2022-05-20T05:41:08.000Z,So proud of you H. 👏🏻🙌🏻🥰💗,joy
2022-05-20T05:41:08.000Z,Satellite Music for a sushi restaurant Late night talking Cinema De momento,sadness
2022-05-20T05:41:08.000Z,OID MORTALESS,joy
2022-05-20T05:41:08.000Z,OH HE’S ONE SICK MAN,sadness
2022-05-20T05:41:09.000Z,“getting yourself wet for me guess you’re all mine” he’s aware of his power i can’t do this,anger
2022-05-20T05:41:09.000Z,If it would be Italy. I need y’all to argue with your parents or guardian on this one okay I can’t be held responsible for the truth!,fear
2022-05-20T05:41:09.000Z,"Music in a sushi restaurant is so harry, without the styles or the capital, just harry.",fear
2022-05-20T05:41:10.000Z,matilda to cinema was like,joy
2022-05-20T05:41:10.000Z,1. Cinema 2. Love of my life 3. Sushi 4. Daydreaming y little freak,joy
2022-05-20T05:41:10.000Z,TOP 3 🏠: 1. satellite 2. matilda 3. daydreaming,surpise
2022-05-20T05:41:12.000Z,REPLY WITH YOUR TOP THREE I WANT TO SEE SOMETHING,surpise
2022-05-20T05:41:12.000Z,yes I'm crying 😭,sadness
2022-05-20T05:41:14.000Z,Top 4: 1. Matilda. 2. Little Freak. 3. Grape juice. 4. Boyfriends.,surpise
2022-05-20T05:41:14.000Z,daylight satellite matilda love of my life,joy
2022-05-20T05:41:15.000Z,"boyfriends and matilda are my top two favorites like they are something so personal !!!!!!!! i just knew boyfriends would remain my favorite child when h sang it at coachella and i was right, that’s my ride or die song now i’ll defend it (&amp; matilda) like it’s my job",fear
2022-05-20T05:41:15.000Z,Pooping??😭😭😭,surpise
2022-05-20T05:41:16.000Z,Catch me in my car crying to Matilda and vibing out to Cinema 🥹,joy
2022-05-20T05:41:16.000Z,"matilda, sushi, love of my life, daylight",joy
2022-05-20T05:41:17.000Z,if it's called daylight you know it's going to be a good song,joy
2022-05-20T05:41:18.000Z,"I DONT SEE ANYONE TALKING ABOUT SATELLITE, IMMA GATEKEEP THAT ONE",joy
2022-05-20T05:41:19.000Z,so you tie up your hair and you smile like it’s no big deal…”,joy
2022-05-20T05:41:19.000Z,CHE DIRE LADIES AND GAYS IO STO PIEGATA IN DUE A PIANGERE,sadness
2022-05-20T05:41:19.000Z,"Darren Hayes (ex savage gardern) the tension and the spark,spin,secret codes and battleships,all great couldn't decide which one.",joy
2022-05-20T05:41:20.000Z,it’s 7 am where i live and i‘m currently sitting at the bus stop waiting for my school bus while sobbing to matilda… literally wtf??,surpise
2022-05-20T05:41:20.000Z,Il modo in cui di mi descrive è allucinante,anger
2022-05-20T05:41:20.000Z,"late night talking, satellite, keep driving, and little freak.",sadness
2022-05-20T05:41:21.000Z,Keep driving Love of my life Boyfriends Matilda,fear
2022-05-20T05:41:21.000Z,"Little Freak, Matilda ❤️🎢",joy
2022-05-20T05:41:22.000Z,"okay top 3: daylight, little freak, daydreaming",surpise
2022-05-20T05:41:23.000Z,love of my life y daylight,joy
2022-05-20T05:41:23.000Z,someone tell me how i’m supposed to sit through my 90 minute maths paper when the man himself just released a new album,sadness
2022-05-20T05:41:23.000Z,"Literally can’t wait to be in a car, listening to this!!! 🚘 ❤️ This album is such a mood! And like everything! 🏠 Harry’s Home! 🥺❤️",sadness
2022-05-20T05:41:24.000Z,"honestly is the best album I've ever heard!! I've loved it from the first listening, it literally has zero bad songs. I'm so proud of and SO grateful for the album, especially for Matilda!! I love you so much harry!! kisses, hugs, love love love",joy
2022-05-20T05:41:24.000Z,screaming crying throwing up,joy
2022-05-20T05:41:25.000Z,NEANCHE HO APERTO GLI OCCHI MA VADO AD ASCOLTARE,joy
2022-05-20T05:41:25.000Z,how am I supposed to choose a favorite song from I simply can’t the whole album was a complete masterpiece my ears will forever be blessed,joy
2022-05-20T05:41:25.000Z,🏃🏼‍♀️Haunting Harry’s House brb,fear
2022-05-20T05:41:25.000Z,"🧸 cinema🧸 Love the way he pronounces cinema Love the bass Love how funky is this one too Even though i did find it repetitive, i like the outro",joy
2022-05-20T05:41:26.000Z,IM HOME,sadness
2022-05-20T05:41:26.000Z,Love of my life definitely broke my heart 😭😭😭😭,fear
2022-05-20T05:41:26.000Z,"È un capolavoro, Harry riesce a dare sempre il meglio di sé e questo album è la prova",joy
2022-05-20T05:41:26.000Z,There were a lot of blue references in this album… I wonder who that could be talking about,sadness
2022-05-20T05:41:26.000Z,music for a sushi restaurant is SO GOOD,joy
2022-05-20T05:41:27.000Z,HARRY WHAT THE FUCK WAS MATILDA I AM S O B B I N G,joy
2022-05-20T05:41:27.000Z,"the entire album is immaculate, im obsessed",fear
2022-05-20T05:41:27.000Z,LAS NOTAS DEL FINAL DE LOVE OF MY LIFE,fear
2022-05-20T05:41:29.000Z,Pitchfork I don’t hate so much for this review,sadness
2022-05-20T05:41:29.000Z,Number 1 in the first 18 minutes it’s out???? ur unstoppable,surpise
2022-05-20T05:41:30.000Z,Hi Harry 😘😘♥️,fear
2022-05-20T05:41:30.000Z,mi pare onesto,anger
2022-05-20T05:41:30.000Z,LISTENING TO RN!!! MY LIFE WILL EITHER BE THE SAME OR CHANGED FOREVER😭,fear
2022-05-20T05:41:32.000Z,"little freak, matilda, keep driving, boyfriends, sushi(?",fear
2022-05-20T05:41:33.000Z,Boyfriends really is that king,surpise
2022-05-20T05:41:33.000Z,MATILDA❤️ CINEMA❤️ LOVE OF MY LIFE,joy
2022-05-20T05:41:34.000Z,Love of my life sabe,joy
2022-05-20T05:41:35.000Z,Italian countryside lifestyle in the background of the YouTube videos&gt;&gt;&gt;,joy
2022-05-20T05:41:35.000Z,1. daydream 2. music for a sushi restaurant 3. late night talking / love of my life,joy
2022-05-20T05:41:35.000Z,ALBUM OF THE FUCKING YEAR,joy
2022-05-20T05:41:35.000Z,"I can’t get over the album! I’m in love and it’s just so incredible, I just had to say that I am so proud and just that I love you:)",joy
2022-05-20T05:41:35.000Z,pls satellite 🥺🌌🖤,joy
2022-05-20T05:41:35.000Z,not music for a sushi restaurant sounding like the intro to ANT farm...,fear
2022-05-20T05:41:36.000Z,have to add that it was actually my boyfriend who brought this to my attention. he’s a dark larrie 🥰🥰,sadness
2022-05-20T05:41:37.000Z,daydreaming*,joy
2022-05-20T05:41:36.000Z,I’m streaming these all night. No sleep,joy
2022-05-20T05:41:37.000Z,SATELLITE MATILDA DAYDREAMING,joy
2022-05-20T05:41:38.000Z,The silence between the tracks,surpise
2022-05-20T05:41:38.000Z,The room isn't the only thing upside down in this photo!,surpise
2022-05-20T05:41:38.000Z,ok my top 6 rn (no order and not top 5 bc i cant decide lmao) little freak matilda boyfriends keep driving daydreaming love of my life,fear
2022-05-20T05:41:40.000Z,Top 4: boyfriends cinema love of my life matilda,joy
2022-05-20T05:41:40.000Z,I love this album more than i love myself,joy
2022-05-20T05:41:42.000Z,I’M HOME,sadness
2022-05-20T05:41:42.000Z,HARRY STYLES ABSOLUTELY FUCK OFF MATILDA HAS BE BALLING ON THE FUCKING FLOOR 😭😭,joy
2022-05-20T05:41:41.000Z,"sushi, daydreaming and grapejuice",joy
2022-05-20T05:41:44.000Z,never misses,sadness
2022-05-20T05:41:44.000Z,Justice for daydreaming,fear
2022-05-20T05:41:44.000Z,= calma,joy
2022-05-20T05:41:44.000Z,Mood:,sadness
2022-05-20T05:41:44.000Z,"If I was a bluebird, I would fly to you You'll be the spoon Dip you in honey so I could be sticking to you",fear
2022-05-20T05:41:46.000Z,i don’t know it yet 😭,joy
2022-05-20T05:41:45.000Z,matilda: I know they won’t hurt you anymore as long as you can let them go,sadness
2022-05-20T05:41:46.000Z,Haven't listen to it n won't but is that really bad?,surpise
2022-05-20T05:41:46.000Z,"“Cocaine, side boob Choke her with a sea view”",joy
2022-05-20T05:41:46.000Z,"late night talking, daydreaming, Matilda, keep driving or loml",sadness
2022-05-20T05:41:46.000Z,Music of a Sushi Restaurant Matilda Love of my life,joy
2022-05-20T05:41:47.000Z,daydreaming little freak love of my life daylight,joy
2022-05-20T05:41:47.000Z,Can't rank.,joy
2022-05-20T05:41:47.000Z,SOBS,sadness
2022-05-20T05:41:47.000Z,top 4 of ° love of my life ° satellite ° keep driving ° grape juice,fear
2022-05-20T05:41:48.000Z,Simplemente Love Of My Life y Matilda,joy
2022-05-20T05:41:49.000Z,After listening to Matilda,joy
2022-05-20T05:41:50.000Z,you get it,joy
2022-05-20T05:41:50.000Z,Quedando 🤡 jajsjsjsjs,joy
2022-05-20T05:41:49.000Z,"Selling my 2 HarryStyles GA Floor Tickets and my friend also got 2 tickets for sale Located @ the UBS Arena , Elmont, NY, Fri, May 20.. HMU if you are interested and I’m selling them at a cheaper price 🙏🥺",joy
2022-05-20T05:41:49.000Z,Literally in my feelings now,joy
2022-05-20T05:41:50.000Z,matila music for a sushi restaurant keep driving late night talking,sadness
2022-05-20T05:41:49.000Z,Just downloaded 🫡,joy
2022-05-20T05:41:51.000Z,top 5 songs 1. boyfriends 2. daylight 3. music for a sushi restaurant 4. late night talking 5. matilda (tw sad),sadness
2022-05-20T05:41:51.000Z,"THAT'S WHAT I RECOGNIZED IT FROM, I WAS DRIVING MYSELF INSANE OVER THIS",surpise
2022-05-20T05:41:53.000Z,Petition for to post a good quality version of Late Night Talking Coachella version with the breath instruments and all that good stuff.,joy
2022-05-20T05:41:54.000Z,Since forever 🥹🫶🏽,joy
2022-05-20T05:41:54.000Z,El inicio de Boyfriends,joy
2022-05-20T05:41:54.000Z,TE AMO DAYDREAMING,joy
2022-05-20T05:41:55.000Z,matilda daylight boyfriends and little freak,joy
2022-05-20T05:41:55.000Z,stream and buy in itunes guyss!!! its harry favorite albummmm,joy
2022-05-20T05:41:55.000Z,the ghoul in the attic,joy
2022-05-20T05:41:55.000Z,this is stolen content.,surpise
2022-05-20T05:41:56.000Z,LOML🥰🥰👏🏾👏🏾👏🏾👏🏾,joy
2022-05-20T05:41:55.000Z,"this is me, rn🫀 tomorrow and 4ever",joy
2022-05-20T05:41:56.000Z,"I can’t answers that question rn bc I’m completely shocked and dead with this masterpiece of art that give to us, god's blessedly today and the rest of our life 🤍🙏🏻",surpise
2022-05-20T05:41:56.000Z,"and now, listen to the whole album again…",fear
2022-05-20T05:41:56.000Z,i will not accept any slander on MFASR because it's such a happy and joyous song and the beat is so uplifting in a TPWK kind of way,joy
2022-05-20T05:41:58.000Z,Let’s talk about late night talking song of Harry!!!!,sadness
2022-05-20T05:41:58.000Z,is a fucking masterpiece,joy
2022-05-20T05:42:01.000Z,I WAS LITERALLY SAYING THIS AJAKSKSNNWKSNEN,surpise
2022-05-20T05:42:02.000Z,The beginning of music for a sushi restaurant sounds like an opening scene of Glee circa 2012.,joy
2022-05-20T05:42:02.000Z,per ora cinema ma devo fare il secondo ascolto completo quindi non so dirti 🥲,joy
2022-05-20T05:42:02.000Z,Daylight Matilda Loml Keep driving,fear
2022-05-20T05:42:03.000Z,È LA VITA,joy
2022-05-20T05:42:03.000Z,Can’t wait for to listen to 🤩,surpise
2022-05-20T05:42:04.000Z,Matilda Satellite Love of my life daydreaming,joy
2022-05-20T05:42:04.000Z,"my angel you did it again, you gave the world another brilliant album. eternally proud of you i love you with my entire soul",joy
2022-05-20T05:42:04.000Z,it destroyed me omfg,fear
2022-05-20T05:42:06.000Z,Matilda Little freak Love of my life Keep driving,fear
2022-05-20T05:42:06.000Z,"matilda, little freak, daylight",joy
2022-05-20T05:42:06.000Z,sono interessata,joy
2022-05-20T05:42:07.000Z,hasta el momento 1.- Satellite 2.- As it was 3.- Grapejuice 4.- Matilda,joy
2022-05-20T05:42:08.000Z,T-E-M-A-Z-O Music For a Shushi Restaurant,joy
2022-05-20T05:42:07.000Z,"Little Freak, Matilda, Cinema and Love of my life you have my heart 🤍",joy
2022-05-20T05:42:07.000Z,"se proyecto con la letra de Cinema. ""you got the cinema, I dig your cinema."" ""you're getting all wet for me, I guess you're all mine"" ""you got the cinema, I bring the pop to the cinema, you pop when we get intimate."" Y ME ENCANTA",joy
2022-05-20T05:42:08.000Z,"atm cinema, matilda, and daydreaming",fear
2022-05-20T05:42:09.000Z,SHETTTTTTT,joy
2022-05-20T05:42:08.000Z,1.- Daydreaming 2.- Love of My life 3.- Late Night Talking that’s it that’s the tweet 🥳🎉🌻,joy
2022-05-20T05:42:08.000Z,TE AMO KEEP DRIVING,fear
2022-05-20T05:42:08.000Z,"Please, he looks so cute in his little hat",joy
2022-05-20T05:42:09.000Z,C'est trop durrr 1- Daydreaming 2-Music for a sushi restaurant 3-Little freak,joy
2022-05-20T05:42:09.000Z,harry's voice in boyfriends,fear
2022-05-20T05:42:09.000Z,7? you know what ? i’ll take it,joy
2022-05-20T05:42:11.000Z,THIS SI THE ONLY ALBUM IM ALLOWING TO BE PLAYED AT STARBUCKS WHILE IM WORKING TMRW,fear
2022-05-20T05:42:10.000Z,nothing bout the way that you were treated ever seemed especially alarming till now 🫶🏻,surpise
2022-05-20T05:42:11.000Z,lo sto ascoltando adesso e vi hiuro stupendo,joy
2022-05-20T05:42:12.000Z,justice for matilda,fear
2022-05-20T05:42:12.000Z,Me after listening to Matilda,joy
2022-05-20T05:42:12.000Z,1. Love of my life/Matilda 2.Little freak 3.Cinema y keep driving,joy
2022-05-20T05:42:12.000Z,is his best album yet.,surpise
2022-05-20T05:42:13.000Z,Harry's Fans currently be like:,fear
2022-05-20T05:42:14.000Z,I HAVE NO WORDS.,anger
2022-05-20T05:42:15.000Z,"Instead of Matilda's name, put Georgia in.",sadness
2022-05-20T05:42:14.000Z,how am i supposed to sleep now? My eyes hurt from crying 🥹,sadness
2022-05-20T05:42:15.000Z,From Matilda then right into Cinema. Sir?!?!,fear
2022-05-20T05:42:15.000Z,Omggg Love of my Life! Is this the trailer music?,joy
2022-05-20T05:42:16.000Z,My favorite version,joy
2022-05-20T05:42:16.000Z,deserved,joy
2022-05-20T05:42:16.000Z,Can we count how many times he mentions something blue? like BLUE,sadness
2022-05-20T05:42:16.000Z,"Pitch fork gave Fine Line a rating 6.0 Harry's House was rated 7.2 and you're complaining? 7.2 out of 10 is great, relax. Practically all of his reviews for Harry's House have been well received critically and commercially. That's a win.",fear
2022-05-20T05:42:16.000Z,what does it mean that literally cured my period cramps???,joy
2022-05-20T05:42:16.000Z,"love of my life, matilda, little freak, daylight",joy
2022-05-20T05:42:17.000Z,"Matlida, Little freak, Love of my life, Late night talking",joy
2022-05-20T05:42:17.000Z,Mood,sadness
2022-05-20T05:42:18.000Z,GOODMFKINBYE tht hit me so hard,anger
2022-05-20T05:42:19.000Z,"Meanwhile USA : ""We're not Racist, bro...trust us""",fear
2022-05-20T05:42:21.000Z,Top 4 Keep Driving Love Of My Life Late Night Talking Daydreaming. 🏠,fear
2022-05-20T05:42:20.000Z,"thanks for sharing this with us, we love u H!",joy
2022-05-20T05:42:20.000Z,THIS ALBUM. THE AOTY,joy
2022-05-20T05:42:21.000Z,ma sapete che music for a sushi restorsnt è prorpio bella??,joy
2022-05-20T05:42:21.000Z,"but really, all of them 🥲💖",surpise
2022-05-20T05:42:21.000Z,daydreaming little freak love of my life satellite,joy
2022-05-20T05:42:21.000Z,TE AMO SATELLITE,joy
2022-05-20T05:42:22.000Z,This album is incredible 🤩🤩 i really feel like home listening this songs 🥰🏡💖🐰,surpise
2022-05-20T05:42:22.000Z,"So, because the house was upside down. I am going to play album from bottom to top. So far, i am loving the sequence! 🥰",fear
2022-05-20T05:42:22.000Z,Little freak Love of My life Matilda Music for a sushi restaurant,joy
2022-05-20T05:42:24.000Z,🏠 review 10/10 all around no kidding best thing ever created,surpise
2022-05-20T05:42:24.000Z,ouch.,surpise
2022-05-20T05:42:24.000Z,"daylight, matilda, cinema, daydreaming",joy
2022-05-20T05:42:24.000Z,On repeat since last nightttt,joy
2022-05-20T05:42:24.000Z,thank❤❤❤❤❤👏👏👏👏👏,joy
2022-05-20T05:42:25.000Z,Harry sings too much about America for someone who’s British on .,fear
2022-05-20T05:42:25.000Z,harry styles owes me therapy money for matilda,fear
2022-05-20T05:42:27.000Z,physically i’m fine but emotionally i’m bruised,joy
2022-05-20T05:42:26.000Z,this is how I win,joy
2022-05-20T05:42:28.000Z,"Love of my life Keep driving, Matilda 😭 Music for a sushi restaurant",fear
2022-05-20T05:42:28.000Z,top 5 Matilda little freak grapejuice late night talking cinema,surpise
2022-05-20T05:42:29.000Z,HARRY’S HOUSE SLAYYYEEDDDD IDGAFF,fear
2022-05-20T05:42:29.000Z,"What are your Top 3 favorite tracks from new album, ? 🎶",joy
2022-05-20T05:42:29.000Z,mine too,joy
2022-05-20T05:42:29.000Z,cinema and matilda might be my fav mhm.,anger
2022-05-20T05:42:30.000Z,"I just wanna see Harry, hug him and tell him how grateful I am for this album",sadness
2022-05-20T05:42:30.000Z,Harry’s House is beautiful!!! ❤️ It’s just brilliantly executed at all levels.. 🥺🤗,joy
2022-05-20T05:42:30.000Z,dont clown me but here's my ranking as of rn harrys house: loml satellite matilda boyfriends daydreaming daylight late night talking little freak cinema music for a sushi restaurant as it was keep driving grape juice,fear
2022-05-20T05:42:30.000Z,MY BABY,joy
2022-05-20T05:42:30.000Z,"Top 5 :🏡 1- Love of my life 2- Music for a sushi restaurant 3- Cinema 4- Matilda 5- Daylight Ps: This album is literally a masterpiece, a roller coaster of emotions, So proud of Harry ❤️",joy
2022-05-20T05:42:30.000Z,MY HOLY TRINITYYYY,joy
2022-05-20T05:42:31.000Z,HARRY STYLES LITERALLY FUCK OFF MATILDA HAS ME BALLING ON THE FUCKING FLOOR 😭😭,joy
2022-05-20T05:42:31.000Z,"Not now, I’m listening to",joy
2022-05-20T05:42:32.000Z,"DAYLIGHT!!!! best summer song idc what yall say, I will dance to it till I die",surpise
2022-05-20T05:42:32.000Z,Unreachable until further notice 🕺,fear
2022-05-20T05:42:32.000Z,"If is a trap, consider me caught 🤤",surpise
2022-05-20T05:42:32.000Z,the converse,joy
2022-05-20T05:42:32.000Z,sounds amazingly fresh. is just 🤌,joy
2022-05-20T05:42:33.000Z,it’s a vibe,joy
2022-05-20T05:42:33.000Z,seriously.,joy
2022-05-20T05:42:33.000Z,"YOU GENIUS, YOU BRILLIANT SOUL! Absolutely amazing and in love with",surpise
2022-05-20T05:42:34.000Z,Me listening to Matilda,joy
2022-05-20T05:42:35.000Z,gay kids cry on matilda,joy
2022-05-20T05:42:35.000Z,TE AMO BOYFRIENDS,joy
2022-05-20T05:42:35.000Z,me every time i listen to a song on : this is my favorite song to ever exist,joy
2022-05-20T05:42:36.000Z,I’m sorry but satellite and day dreaming are SO good I literally cry,joy
2022-05-20T05:42:36.000Z,"📸| ¡Billboard de en el Times Square, New York! 🌆 ©️harryblesss",fear
2022-05-20T05:42:38.000Z,“I know they won’t hurt you anymore as long as you can let them go”,sadness
2022-05-20T05:42:38.000Z,First Listen Ranking,surpise
2022-05-20T05:42:38.000Z,okay gtg sleep. hopefully I have a successful day at pop tomorrow &lt;3 sweet dreams everyone x,joy
2022-05-20T05:42:38.000Z,“We held darkness in withheld clouds”,sadness
2022-05-20T05:42:39.000Z,That Cinema track had me like..,joy
2022-05-20T05:42:39.000Z,"""You can throw a party full of everyone you know and not invite your family cause they never showed you love you don't have to be sorry for leaving and growing."" - Matilda",sadness
2022-05-20T05:42:39.000Z,I’m going to be able to say again that I was in the fandom when the grammy winner album got released,surpise
2022-05-20T05:42:40.000Z,The picture LMAOOO,joy
2022-05-20T05:42:39.000Z,"late night talking, little freak, matilda and satellite",sadness
2022-05-20T05:42:40.000Z,Top 5 (no specific order) Daylight Cinema Daydreaming Keep Driving Love of My Life,fear
2022-05-20T05:42:40.000Z,1) As it was 2) Daydreaming 3) Little freak 4) Boyfriends,joy
2022-05-20T05:42:41.000Z,Y’all are menace to society so this is actually good,joy
2022-05-20T05:42:41.000Z,Who needs therapy when you have Matilda,joy
2022-05-20T05:42:41.000Z,Album of the Year 2022,joy
2022-05-20T05:42:42.000Z,"Harry’s House is for the girlies who love to drive. Can’t wait for those summer drives, windows down 🌻",fear
